transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,unit_cost,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,stockout_indicator,forecasted_demand,actual_demand
TX-1108,C-22086,P-LÁC-923,Leche Descremada,Lácteos,5,1.85,1.07,09/05/2024,LA-02,Los Ángeles,29,38,62,SUP-015,10,45,M,22956,Bronce,Tarjeta Débito,Sí,Sin Promoción,Soleado,Sí,Sí,82.8,78.4
TX-1109,C-27735,P-CUI-510,Shampoo 400ml,Cuidado Personal,7,6.13,3.02,13/05/2024,LA-01,Los Ángeles,13,17,55,SUP-012,21,22,F,79578,No Registrado,Tarjeta Débito,No,Sin Promoción,Tormenta,Sí,No,295.3,316.8
TX-1110,C-55658,P-LIM-164,Cloro 1L,Limpieza,11,3.01,1.42,15/12/2024,NY-01,Nueva York,106,11,126,SUP-006,21,54,M,26849,Oro,Billetera Digital,No,Sin Promoción,Niebla,Sí,No,261.0,267.1
TX-1111,C-19823,P-LÁC-225,Crema de Leche,Lácteos,8,2.34,1.17,10/12/2024,HOU-01,Houston,101,36,162,SUP-001,2,65,Otro,38936,Oro,Transferencia,Sí,Cupón Digital,Niebla,No,No,85.9,74.7
TX-1112,C-44573,P-CUI-887,Hilo Dental 50m,Cuidado Personal,8,2.5,1.11,13/08/2024,LA-02,Los Ángeles,6,17,127,SUP-006,3,60,Otro,111866,No Registrado,Billetera Digital,No,Sin Promoción,Tormenta,Sí,No,293.8,338.6
TX-1113,C-39475,P-LIM-597,Cloro 1L,Limpieza,6,3.04,1.37,18/07/2024,CHI-02,Chicago,6,25,104,SUP-015,6,33,Otro,65819,Plata,Tarjeta Débito,No,Sin Promoción,Nieve,Sí,No,53.3,43.9
TX-1114,C-80364,P-LÁC-903,Crema de Leche,Lácteos,11,2.32,1.23,28/03/2024,NY-02,Nueva York,65,30,147,SUP-014,2,24,Otro,111627,Oro,Tarjeta Crédito,Sí,Precio Especial,Lluvia,No,No,62.2,71.8
TX-1115,C-18798,P-ELE-796,Lámpara LED USB,Electrónica,11,11.93,5.44,25/11/2024,HOU-01,Houston,109,24,130,SUP-010,11,72,F,20460,Plata,Tarjeta Débito,No,Sin Promoción,Soleado,Sí,No,72.1,73.3
TX-1116,C-11572,P-LIM-903,Detergente Líq 1L,Limpieza,7,5.35,2.82,05/01/2024,LA-01,Los Ángeles,40,30,145,SUP-016,15,19,F,58714,Plata,Tarjeta Débito,Sí,Cupón Digital,Lluvia,Sí,No,84.7,94.9
TX-1117,C-36519,P-CUI-372,Gel de Ducha,Cuidado Personal,5,4.92,2.45,05/08/2024,HOU-01,Houston,108,15,172,SUP-017,7,61,Otro,84918,Oro,Billetera Digital,No,Sin Promoción,Nieve,No,No,228.7,183.2
TX-1118,C-49413,P-LIM-568,Suavizante Ropa,Limpieza,12,5.0,2.53,31/01/2024,HOU-01,Houston,92,11,176,SUP-008,14,20,Otro,93303,Bronce,Efectivo,Sí,2x1,Nublado,No,No,104.0,97.3
TX-1119,C-62292,P-LIM-400,Bolsas Basura x20,Limpieza,4,3.36,1.58,24/09/2024,CHI-02,Chicago,3,20,122,SUP-015,17,42,Otro,61659,Plata,Tarjeta Crédito,No,Sin Promoción,Lluvia,No,No,51.4,49.1
TX-1120,C-12476,P-LIM-426,Limpia Vidrios,Limpieza,5,3.51,1.68,19/08/2024,HOU-02,Houston,85,18,108,SUP-012,5,25,M,47149,Bronce,Billetera Digital,No,Sin Promoción,Nieve,No,No,134.6,132.5
TX-1121,C-89659,P-ELE-617,Funda Celular,Electrónica,3,7.81,3.2,10/11/2024,NY-01,Nueva York,17,34,154,SUP-017,5,30,Otro,88456,Oro,Efectivo,No,Sin Promoción,Niebla,Sí,Sí,333.5,387.9
TX-1122,C-22017,P-ELE-848,Soporte para Celular,Electrónica,12,10.42,4.71,04/08/2024,CHI-02,Chicago,43,16,111,SUP-014,12,73,Otro,27679,Bronce,Transferencia,Sí,Precio Especial,Nieve,No,No,244.3,287.7
TX-1123,C-90960,P-ALI-447,Arroz 5kg,Alimentos,2,7.73,4.27,21/12/2024,LA-01,Los Ángeles,101,18,91,SUP-014,14,70,F,92011,Plata,Billetera Digital,No,Sin Promoción,Niebla,Sí,No,124.8,147.1
TX-1124,C-60165,P-CUI-632,Hilo Dental 50m,Cuidado Personal,10,2.51,1.13,24/08/2024,NY-01,Nueva York,7,24,162,SUP-012,3,53,M,76062,Plata,Billetera Digital,No,Sin Promoción,Tormenta,No,No,189.5,198.4
TX-1125,C-25945,P-ELE-276,Cargador Rápido 65W,Electrónica,4,19.58,9.57,24/06/2024,NY-01,Nueva York,74,29,150,SUP-005,12,22,Otro,85105,Plata,Billetera Digital,No,Sin Promoción,Lluvia,Sí,No,89.2,81.6
TX-1126,C-47144,P-CUI-601,Pasta Dental 150ml,Cuidado Personal,5,2.92,1.41,17/09/2024,NY-01,Nueva York,58,31,90,SUP-010,2,18,Otro,79306,Bronce,Efectivo,No,Sin Promoción,Nublado,No,No,135.5,137.3
TX-1127,C-34823,P-ALI-942,Frijoles Negros,Alimentos,12,1.47,0.73,18/01/2024,HOU-02,Houston,107,40,100,SUP-010,12,23,F,59806,Bronce,Efectivo,Sí,Descuento %,Niebla,No,No,253.8,289.6
TX-1128,C-59333,P-CUI-594,Hilo Dental 50m,Cuidado Personal,9,2.5,1.07,31/10/2024,LA-02,Los Ángeles,114,21,200,SUP-006,20,42,Otro,56093,Oro,Transferencia,Sí,Bundle,Soleado,No,No,138.5,115.7
TX-1129,C-67457,P-ALI-839,Frijoles Negros,Alimentos,6,1.51,0.75,16/01/2024,LA-01,Los Ángeles,90,18,58,SUP-014,18,18,F,84931,Oro,Transferencia,No,Sin Promoción,Niebla,No,No,128.8,148.7
TX-1130,C-40029,P-LIM-195,Desinfectante 750ml,Limpieza,8,4.37,2.04,13/03/2024,CHI-02,Chicago,48,19,195,SUP-002,4,63,M,47582,Bronce,Billetera Digital,No,Sin Promoción,Nieve,No,No,136.4,120.8
TX-1131,C-31040,P-CUI-866,Protector Solar SPF50,Cuidado Personal,4,9.9,5.09,17/11/2024,HOU-01,Houston,67,22,108,SUP-016,5,60,F,74694,Oro,Tarjeta Crédito,No,Sin Promoción,Nublado,No,No,231.4,206.5
TX-1132,C-66329,P-CUI-835,Protector Solar SPF50,Cuidado Personal,1,9.71,5.07,12/04/2024,NY-02,Nueva York,56,30,107,SUP-013,18,47,F,116249,Oro,Transferencia,Sí,Sin Promoción,Soleado,No,No,236.0,270.4
TX-1133,C-38057,P-ALI-638,Pasta Fettuccine,Alimentos,6,3.13,1.51,06/05/2024,HOU-02,Houston,50,11,105,SUP-013,8,54,F,37447,Bronce,Efectivo,Sí,Descuento %,Soleado,Sí,No,204.5,223.2
TX-1134,C-61346,P-CUI-225,Gel de Ducha,Cuidado Personal,11,4.95,2.44,16/11/2024,HOU-01,Houston,9,13,79,SUP-001,11,50,M,49359,Bronce,Efectivo,Sí,Sin Promoción,Niebla,No,No,210.1,174.6
TX-1135,C-52944,P-CUI-381,Shampoo 400ml,Cuidado Personal,6,6.2,2.95,10/02/2024,HOU-02,Houston,72,26,198,SUP-020,2,38,F,24508,Oro,Tarjeta Crédito,No,Sin Promoción,Nieve,No,No,116.0,128.9
TX-1136,C-68356,P-ELE-258,Audífonos Bluetooth,Electrónica,9,30.59,15.06,23/05/2024,CHI-01,Chicago,100,21,177,SUP-003,5,69,Otro,41894,Plata,Transferencia,Sí,Bundle,Niebla,No,No,256.1,217.6
TX-1137,C-74324,P-CUI-786,Desodorante Roll-On,Cuidado Personal,7,3.9,1.89,09/12/2024,HOU-02,Houston,80,25,144,SUP-002,18,64,M,113605,No Registrado,Tarjeta Débito,No,Sin Promoción,Tormenta,Sí,No,214.6,184.2
TX-1138,C-25044,P-ALI-855,Cereales Kellogg's,Alimentos,5,4.75,2.65,08/02/2024,HOU-01,Houston,119,16,151,SUP-020,19,55,Otro,48633,Oro,Transferencia,Sí,Bundle,Nublado,Sí,No,366.0,398.8
TX-1139,C-88157,P-LÁC-852,Queso Mozzarella,Lácteos,3,4.71,2.47,21/08/2024,HOU-02,Houston,111,26,119,SUP-013,12,31,F,75425,Oro,Tarjeta Crédito,Sí,2x1,Soleado,No,No,63.2,64.4
TX-1140,C-85783,P-CUI-416,Cepillo Dental,Cuidado Personal,6,1.97,0.92,20/04/2024,NY-02,Nueva York,33,13,94,SUP-009,21,41,Otro,79787,Plata,Efectivo,No,Sin Promoción,Niebla,No,No,136.1,158.8
TX-1141,C-14506,P-LIM-740,Suavizante Ropa,Limpieza,11,4.97,2.59,15/05/2024,MIA-01,Miami,60,12,116,SUP-008,15,48,F,91820,No Registrado,Tarjeta Débito,No,Sin Promoción,Lluvia,No,No,80.8,65.7
TX-1142,C-28110,P-LÁC-980,Mantequilla 250g,Lácteos,9,3.52,1.94,25/06/2024,CHI-01,Chicago,67,40,63,SUP-013,21,41,M,52364,No Registrado,Tarjeta Débito,Sí,Bundle,Nieve,Sí,No,247.1,249.5
TX-1143,C-47008,P-ALI-803,Salsa de Tomate,Alimentos,6,2.54,1.26,23/09/2024,CHI-02,Chicago,101,31,182,SUP-015,15,46,Otro,46188,No Registrado,Billetera Digital,No,Sin Promoción,Soleado,No,No,225.1,242.1
TX-1144,C-10821,P-LIM-861,Esponjas x3,Limpieza,7,2.01,0.9,22/08/2024,LA-01,Los Ángeles,34,10,147,SUP-001,8,34,F,48557,Plata,Transferencia,Sí,Precio Especial,Niebla,Sí,No,212.2,243.0
TX-1145,C-33377,P-ALI-888,Granola Premium,Alimentos,11,6.89,3.97,03/12/2024,MIA-01,Miami,111,34,116,SUP-006,10,39,M,114909,Bronce,Tarjeta Débito,No,Sin Promoción,Nieve,No,No,214.5,176.0
TX-1146,C-73164,P-ALI-259,Cereales Kellogg's,Alimentos,12,4.8,2.7,23/01/2024,NY-02,Nueva York,69,16,107,SUP-005,9,35,M,85398,Oro,Efectivo,No,Sin Promoción,Lluvia,Sí,No,255.2,276.4
TX-1147,C-73969,P-LÁC-349,Queso Mozzarella,Lácteos,11,4.68,2.46,18/06/2024,MIA-01,Miami,43,11,178,SUP-017,9,64,F,65542,Oro,Efectivo,Sí,Precio Especial,Lluvia,Sí,No,290.4,330.4
TX-1148,C-81927,P-CUI-874,Crema Corporal,Cuidado Personal,8,7.85,3.79,17/03/2024,CHI-02,Chicago,85,31,164,SUP-018,6,38,Otro,72857,Plata,Tarjeta Crédito,Sí,2x1,Niebla,No,No,116.4,101.7
TX-1149,C-30180,P-ALI-692,Salsa de Tomate,Alimentos,11,2.61,1.32,28/06/2024,LA-01,Los Ángeles,69,10,88,SUP-013,17,26,Otro,108327,Plata,Efectivo,No,Sin Promoción,Lluvia,Sí,No,286.2,299.0
TX-1150,C-11686,P-LÁC-597,Leche Evaporada,Lácteos,12,1.57,0.87,23/09/2024,MIA-01,Miami,111,39,82,SUP-018,14,19,M,105705,No Registrado,Efectivo,Sí,Cupón Digital,Tormenta,Sí,No,305.0,280.7
TX-1151,C-20719,P-LÁC-903,Queso Parmesano,Lácteos,8,6.14,3.39,26/05/2024,NY-02,Nueva York,46,23,115,SUP-013,17,30,M,65028,No Registrado,Billetera Digital,Sí,Descuento %,Niebla,Sí,No,350.9,337.5
TX-1152,C-65238,P-LÁC-293,Mantequilla 250g,Lácteos,2,3.4,1.85,09/02/2024,NY-02,Nueva York,93,11,179,SUP-003,8,70,Otro,65742,Oro,Tarjeta Crédito,No,Sin Promoción,Nublado,No,No,128.1,148.8
TX-1153,C-81190,P-LÁC-512,Queso Mozzarella,Lácteos,1,4.63,2.55,19/11/2024,LA-02,Los Ángeles,11,15,82,SUP-012,18,43,Otro,47525,No Registrado,Efectivo,Sí,Sin Promoción,Tormenta,Sí,Sí,297.1,350.7
TX-1154,C-95870,P-ELE-972,Funda Celular,Electrónica,12,7.29,3.15,19/11/2024,NY-01,Nueva York,40,24,97,SUP-009,14,54,M,116678,Bronce,Billetera Digital,No,Sin Promoción,Lluvia,No,No,46.5,38.7
TX-1155,C-26055,P-LIM-418,Aromatizante Hogar,Limpieza,7,6.04,3.05,24/03/2024,NY-02,Nueva York,86,24,83,SUP-020,11,21,Otro,117707,Plata,Tarjeta Débito,No,Sin Promoción,Tormenta,No,No,205.3,184.0
TX-1156,C-85926,P-ALI-370,Avena Quaker,Alimentos,2,4.38,2.33,14/03/2024,LA-02,Los Ángeles,93,19,148,SUP-011,13,69,F,78210,Plata,Billetera Digital,No,Sin Promoción,Soleado,No,No,117.7,101.5
TX-1157,C-33904,P-ALI-432,Frijoles Negros,Alimentos,9,1.45,0.77,04/05/2024,MIA-02,Miami,36,22,106,SUP-015,6,18,M,34600,Plata,Transferencia,Sí,Sin Promoción,Soleado,Sí,No,129.2,140.6
TX-1158,C-23386,P-LÁC-797,Queso Cheddar 200g,Lácteos,9,3.98,2.16,11/03/2024,CHI-02,Chicago,89,21,185,SUP-008,16,55,Otro,86156,Oro,Efectivo,Sí,2x1,Lluvia,No,No,79.9,66.2
TX-1159,C-33982,P-LÁC-780,Leche Evaporada,Lácteos,5,1.58,0.86,11/09/2024,CHI-01,Chicago,43,15,150,SUP-013,16,57,Otro,80435,Plata,Tarjeta Crédito,No,Sin Promoción,Nublado,Sí,No,149.9,129.5
TX-1160,C-28548,P-ALI-212,Atún en Lata,Alimentos,8,1.88,0.94,17/11/2024,HOU-02,Houston,62,30,82,SUP-016,16,25,Otro,118025,Plata,Efectivo,Sí,Precio Especial,Nieve,Sí,No,214.6,219.3
TX-1161,C-78426,P-LIM-768,Bolsas Basura x20,Limpieza,12,3.43,1.58,15/06/2024,MIA-02,Miami,78,18,155,SUP-005,10,44,Otro,41072,Oro,Efectivo,Sí,Descuento %,Lluvia,No,No,139.4,163.4
TX-1162,C-41751,P-LIM-132,Suavizante Ropa,Limpieza,1,4.91,2.63,05/11/2024,CHI-02,Chicago,54,38,142,SUP-006,8,21,Otro,64468,Bronce,Tarjeta Débito,No,Sin Promoción,Lluvia,Sí,No,246.8,202.2
TX-1163,C-87434,P-LÁC-426,Crema de Leche,Lácteos,9,2.28,1.2,08/02/2024,MIA-01,Miami,13,38,158,SUP-017,12,38,F,76758,Plata,Transferencia,Sí,Descuento %,Nieve,No,No,151.3,139.4
TX-1164,C-37073,P-CUI-374,Jabón Líquido 250ml,Cuidado Personal,11,3.52,1.7,02/12/2024,MIA-02,Miami,108,17,83,SUP-013,9,70,F,68198,Oro,Tarjeta Débito,Sí,Precio Especial,Niebla,No,No,151.2,130.7
TX-1165,C-10244,P-ALI-799,Avena Quaker,Alimentos,4,4.2,2.37,19/08/2024,HOU-02,Houston,66,35,73,SUP-005,9,66,M,37192,Plata,Transferencia,Sí,Descuento %,Nieve,Sí,No,147.9,154.0
TX-1166,C-67232,P-CUI-873,Cepillo Dental,Cuidado Personal,4,2.08,0.88,08/07/2024,CHI-01,Chicago,6,10,94,SUP-009,17,49,Otro,93404,Bronce,Transferencia,No,Sin Promoción,Niebla,Sí,Sí,217.2,230.2
TX-1167,C-96954,P-LIM-987,Suavizante Ropa,Limpieza,5,4.98,2.56,18/06/2024,MIA-01,Miami,76,17,182,SUP-013,14,28,M,53354,Bronce,Efectivo,No,Sin Promoción,Nublado,No,No,174.5,183.1
TX-1168,C-31546,P-CUI-307,Desodorante Roll-On,Cuidado Personal,12,3.97,1.86,07/08/2024,NY-02,Nueva York,29,21,189,SUP-010,2,30,M,72196,Plata,Billetera Digital,No,Sin Promoción,Nublado,Sí,No,151.0,137.8
TX-1169,C-23038,P-CUI-473,Desodorante Roll-On,Cuidado Personal,10,3.96,1.93,24/06/2024,LA-02,Los Ángeles,53,20,166,SUP-018,15,65,F,27522,No Registrado,Transferencia,Sí,Bundle,Tormenta,No,No,179.5,155.5
TX-1170,C-65019,P-LIM-840,Limpiapisos 1L,Limpieza,2,4.9,2.38,12/05/2024,MIA-02,Miami,63,18,104,SUP-006,13,75,Otro,91839,Plata,Transferencia,Sí,Descuento %,Lluvia,Sí,No,212.0,227.8
TX-1171,C-83596,P-ELE-740,Soporte para Celular,Electrónica,1,9.79,4.92,19/03/2024,LA-02,Los Ángeles,104,17,115,SUP-003,19,45,F,111667,No Registrado,Tarjeta Crédito,No,Sin Promoción,Nieve,No,No,196.0,211.0
TX-1172,C-34740,P-ELE-199,Hub USB 4 Puertos,Electrónica,4,16.83,8.05,19/06/2024,NY-02,Nueva York,64,36,197,SUP-001,13,26,Otro,58653,Plata,Tarjeta Débito,Sí,Descuento %,Tormenta,Sí,No,315.0,339.4
TX-1173,C-44874,P-ELE-289,Teclado USB,Electrónica,2,23.29,11.38,04/06/2024,MIA-01,Miami,3,34,95,SUP-014,8,24,F,63872,Oro,Tarjeta Crédito,No,Sin Promoción,Lluvia,No,Sí,52.4,45.3
TX-1174,C-83184,P-LIM-152,Esponjas x3,Limpieza,5,1.95,0.88,08/01/2024,CHI-02,Chicago,65,17,84,SUP-011,9,39,M,86520,Oro,Tarjeta Crédito,Sí,Precio Especial,Tormenta,No,No,103.7,106.9
TX-1175,C-80213,P-LIM-475,Cloro 1L,Limpieza,6,2.98,1.38,02/01/2024,CHI-01,Chicago,42,23,191,SUP-013,16,63,M,109259,Bronce,Efectivo,Sí,Bundle,Nieve,No,No,195.9,165.7
TX-1176,C-46790,P-LÁC-134,Queso Mozzarella,Lácteos,12,4.43,2.48,25/09/2024,LA-02,Los Ángeles,22,20,188,SUP-008,4,60,Otro,21378,Plata,Tarjeta Débito,No,Sin Promoción,Nieve,No,No,192.1,166.7
TX-1177,C-68661,P-CUI-236,Crema Corporal,Cuidado Personal,10,7.63,3.75,28/01/2024,LA-02,Los Ángeles,86,16,119,SUP-018,18,50,F,119864,Oro,Tarjeta Crédito,No,Sin Promoción,Tormenta,No,No,54.2,56.0
TX-1178,C-52257,P-ELE-825,Soporte para Celular,Electrónica,8,10.45,4.87,09/10/2024,CHI-02,Chicago,54,16,103,SUP-018,4,42,Otro,88295,No Registrado,Tarjeta Débito,Sí,Descuento %,Nublado,No,No,120.5,101.6
TX-1179,C-56304,P-CUI-821,Protector Solar SPF50,Cuidado Personal,2,9.83,4.99,18/09/2024,CHI-01,Chicago,15,15,56,SUP-015,7,60,F,97559,Plata,Tarjeta Débito,No,Sin Promoción,Tormenta,No,No,162.6,155.6
TX-1180,C-36853,P-CUI-955,Protector Solar SPF50,Cuidado Personal,5,9.89,4.97,28/06/2024,NY-01,Nueva York,90,28,141,SUP-009,19,39,Otro,43485,Oro,Efectivo,Sí,Sin Promoción,Tormenta,No,No,47.0,52.9
TX-1181,C-71072,P-ELE-494,Lámpara LED USB,Electrónica,12,12.01,5.61,16/01/2024,LA-02,Los Ángeles,45,20,124,SUP-007,2,37,F,116995,Oro,Transferencia,No,Sin Promoción,Lluvia,Sí,No,247.2,199.5
TX-1182,C-25192,P-ELE-511,Funda Celular,Electrónica,4,7.63,3.15,27/05/2024,LA-01,Los Ángeles,50,37,147,SUP-007,15,46,F,89120,No Registrado,Billetera Digital,Sí,2x1,Lluvia,Sí,No,128.2,129.3
TX-1183,C-30702,P-LIM-328,Bolsas Basura x20,Limpieza,3,3.43,1.64,08/05/2024,MIA-02,Miami,86,11,106,SUP-011,2,19,M,32950,Oro,Billetera Digital,No,Sin Promoción,Lluvia,No,No,86.0,97.8
TX-1184,C-85862,P-LIM-560,Cloro 1L,Limpieza,12,2.91,1.4,13/02/2024,LA-01,Los Ángeles,34,13,115,SUP-013,13,32,M,29756,Plata,Tarjeta Crédito,No,Sin Promoción,Nublado,No,No,164.2,189.7
TX-1185,C-17111,P-LÁC-945,Queso Cheddar 200g,Lácteos,9,4.01,2.26,22/06/2024,LA-02,Los Ángeles,93,38,165,SUP-019,10,59,F,44791,Bronce,Tarjeta Débito,No,Sin Promoción,Nieve,Sí,No,56.5,53.6
TX-1186,C-46021,P-LÁC-254,Queso Parmesano,Lácteos,11,6.17,3.41,22/04/2024,MIA-01,Miami,25,19,96,SUP-014,21,23,M,95399,No Registrado,Transferencia,Sí,Bundle,Lluvia,Sí,No,108.3,118.8
TX-1187,C-13006,P-CUI-208,Acondicionador 400ml,Cuidado Personal,8,6.25,3.02,23/02/2024,MIA-01,Miami,68,12,160,SUP-013,14,28,F,31765,Bronce,Efectivo,No,Sin Promoción,Nublado,Sí,No,103.1,88.6
TX-1188,C-54877,P-ALI-472,Cereales Kellogg's,Alimentos,10,5.01,2.71,20/09/2024,NY-01,Nueva York,30,12,143,SUP-011,8,25,M,39333,No Registrado,Tarjeta Débito,No,Sin Promoción,Tormenta,Sí,No,218.4,214.2
TX-1189,C-10282,P-LÁC-392,Leche Evaporada,Lácteos,6,1.64,0.83,19/07/2024,LA-02,Los Ángeles,23,34,105,SUP-006,21,61,F,91699,Bronce,Billetera Digital,Sí,Cupón Digital,Soleado,No,Sí,82.7,96.2
TX-1190,C-13136,P-ALI-866,Cereales Kellogg's,Alimentos,1,4.86,2.65,28/03/2024,MIA-01,Miami,76,22,198,SUP-018,21,51,Otro,101640,Oro,Billetera Digital,No,Sin Promoción,Lluvia,No,No,242.5,226.6
TX-1191,C-96258,P-LÁC-471,Leche Descremada,Lácteos,12,1.95,1.02,16/06/2024,MIA-01,Miami,83,16,188,SUP-007,13,60,Otro,118363,Plata,Tarjeta Débito,Sí,Descuento %,Tormenta,No,No,198.0,212.8
TX-1192,C-81004,P-ALI-966,Salsa de Tomate,Alimentos,4,2.62,1.28,27/08/2024,HOU-01,Houston,116,21,111,SUP-006,20,34,F,71883,Plata,Billetera Digital,No,Sin Promoción,Lluvia,No,No,115.2,100.4
TX-1193,C-54305,P-CUI-633,Pasta Dental 150ml,Cuidado Personal,12,3.12,1.37,28/03/2024,CHI-02,Chicago,27,15,76,SUP-013,9,60,Otro,74346,Oro,Transferencia,Sí,Descuento %,Lluvia,Sí,No,256.7,228.0
TX-1194,C-56464,P-LÁC-191,Leche Descremada,Lácteos,5,1.88,1.04,20/07/2024,LA-02,Los Ángeles,30,14,143,SUP-004,21,37,M,90712,Bronce,Efectivo,Sí,Bundle,Lluvia,No,No,77.7,89.7
TX-1195,C-64875,P-ALI-740,Atún en Lata,Alimentos,11,1.89,0.95,27/09/2024,HOU-02,Houston,63,16,199,SUP-011,14,47,F,50583,No Registrado,Tarjeta Crédito,Sí,Sin Promoción,Tormenta,Sí,No,171.1,145.7
TX-1196,C-13964,P-LÁC-589,Leche Evaporada,Lácteos,2,1.65,0.84,06/10/2024,MIA-02,Miami,120,20,191,SUP-007,11,73,Otro,73876,Plata,Transferencia,No,Sin Promoción,Lluvia,No,No,72.5,71.3
TX-1197,C-57723,P-ELE-779,Funda Celular,Electrónica,8,7.85,3.29,02/12/2024,MIA-02,Miami,112,40,184,SUP-015,7,19,M,117887,Plata,Efectivo,No,Sin Promoción,Niebla,Sí,No,160.0,161.5
TX-1198,C-66832,P-ALI-415,Salsa de Tomate,Alimentos,8,2.66,1.31,26/09/2024,NY-02,Nueva York,38,39,66,SUP-017,4,40,M,67076,Oro,Tarjeta Débito,No,Sin Promoción,Nieve,No,Sí,254.4,237.6
TX-1199,C-28904,P-CUI-743,Shampoo 400ml,Cuidado Personal,5,6.08,3.03,09/04/2024,MIA-02,Miami,94,12,173,SUP-016,6,56,Otro,43238,No Registrado,Efectivo,Sí,Precio Especial,Lluvia,Sí,No,91.3,82.4
TX-1200,C-16150,P-ELE-954,Teclado USB,Electrónica,11,23.23,11.76,05/06/2024,NY-02,Nueva York,74,21,83,SUP-005,12,74,Otro,60465,Bronce,Tarjeta Crédito,No,Sin Promoción,Soleado,No,No,93.0,94.9
TX-1201,C-84207,P-ELE-570,Hub USB 4 Puertos,Electrónica,4,17.12,8.12,16/05/2024,CHI-02,Chicago,56,27,193,SUP-003,14,68,F,67048,Bronce,Tarjeta Crédito,Sí,Precio Especial,Nieve,Sí,No,94.8,113.1
TX-1202,C-62614,P-ALI-189,Atún en Lata,Alimentos,8,1.96,0.96,25/06/2024,CHI-01,Chicago,49,21,124,SUP-009,10,68,Otro,62081,Bronce,Transferencia,No,Sin Promoción,Tormenta,Sí,No,153.1,154.4
TX-1203,C-32797,P-ALI-973,Atún en Lata,Alimentos,5,1.96,0.94,26/10/2024,NY-02,Nueva York,93,12,124,SUP-002,2,61,Otro,60427,No Registrado,Transferencia,No,Sin Promoción,Lluvia,Sí,No,282.6,247.8
TX-1204,C-29272,P-CUI-490,Shampoo 400ml,Cuidado Personal,7,6.11,2.93,06/08/2024,HOU-02,Houston,26,23,113,SUP-005,12,38,Otro,33880,Oro,Tarjeta Débito,No,Sin Promoción,Nublado,Sí,No,271.9,248.0
TX-1205,C-70993,P-ALI-909,Aceite Oliva 1L,Alimentos,3,9.93,5.77,02/07/2024,CHI-02,Chicago,6,38,185,SUP-014,12,74,Otro,95850,Bronce,Tarjeta Débito,Sí,Cupón Digital,Nieve,No,Sí,43.2,45.3
TX-1206,C-65883,P-LIM-983,Detergente Líq 1L,Limpieza,9,5.7,2.84,03/02/2024,LA-02,Los Ángeles,83,17,86,SUP-007,6,51,Otro,46038,Bronce,Efectivo,No,Sin Promoción,Tormenta,No,No,70.1,60.3
TX-1207,C-20239,P-LIM-810,Cloro 1L,Limpieza,10,2.94,1.38,16/04/2024,LA-02,Los Ángeles,61,20,143,SUP-013,5,64,M,43542,Plata,Efectivo,No,Sin Promoción,Nublado,Sí,No,163.6,140.6
TX-1208,C-23119,P-LÁC-596,Leche Entera 1L,Lácteos,6,2.0,1.07,15/09/2024,NY-02,Nueva York,29,34,98,SUP-014,9,28,M,37373,Oro,Billetera Digital,No,Sin Promoción,Tormenta,No,No,138.3,127.3
TX-1209,C-57676,P-CUI-578,Jabón Líquido 250ml,Cuidado Personal,8,3.6,1.68,30/05/2024,HOU-01,Houston,35,19,111,SUP-016,5,50,F,61316,Oro,Tarjeta Débito,No,Sin Promoción,Soleado,Sí,No,113.0,97.2
TX-1210,C-90334,P-ELE-230,Lámpara LED USB,Electrónica,6,11.34,5.62,22/03/2024,LA-01,Los Ángeles,50,22,56,SUP-009,2,42,Otro,60217,Bronce,Efectivo,No,Sin Promoción,Tormenta,Sí,No,169.4,191.4
TX-1211,C-73251,P-ALI-777,Granola Premium,Alimentos,7,6.96,3.82,05/05/2024,CHI-01,Chicago,30,19,157,SUP-014,8,29,Otro,90957,Bronce,Tarjeta Crédito,Sí,Descuento %,Tormenta,Sí,No,179.4,181.0
TX-1212,C-97688,P-ALI-535,Aceite Oliva 1L,Alimentos,12,10.18,5.87,21/06/2024,CHI-02,Chicago,113,34,98,SUP-005,2,22,F,29650,No Registrado,Efectivo,Sí,Bundle,Nieve,Sí,No,239.6,247.1
TX-1213,C-68096,P-ALI-437,Avena Quaker,Alimentos,2,4.27,2.42,23/11/2024,LA-01,Los Ángeles,38,23,96,SUP-011,21,49,Otro,117266,Plata,Transferencia,Sí,Cupón Digital,Niebla,No,No,79.9,89.0
TX-1214,C-81060,P-CUI-929,Hilo Dental 50m,Cuidado Personal,9,2.45,1.13,29/04/2024,CHI-02,Chicago,68,23,85,SUP-013,3,74,F,104538,No Registrado,Tarjeta Débito,Sí,Cupón Digital,Nieve,Sí,No,205.2,235.2
TX-1215,C-36907,P-CUI-304,Hilo Dental 50m,Cuidado Personal,5,2.58,1.11,13/03/2024,LA-01,Los Ángeles,92,36,174,SUP-017,21,44,F,47524,Oro,Tarjeta Débito,Sí,Cupón Digital,Soleado,Sí,No,206.4,241.5
